"c_table","c_facet","c_cid"
"Zebrafish:Image","{""and"": [{""search"": [""Zdu20190131C""], ""source"": ""*""}]}","recordset"
"Zebrafish:Brain Anatomy",NULL,"recordset"
"Zebrafish:Image","{""and"": [{""search"": [""Zdu20190131C""], ""source"": ""*""}]}","recordset"
"Zebrafish:Cohort Analysis",NULL,"recordset"
"Zebrafish:Brain Anatomy",NULL,"recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BHG""]}, {""search"": [""Zdu20181005B""], ""source"": ""*""}]}","recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BHG""]}, {""search"": [""Zdu20181005B""], ""source"": ""*""}]}","recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BHG""]}, {""search"": [""Zdu20181005B""], ""source"": ""*""}]}","recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BHG""]}, {""search"": [""Zdu20181005B""], ""source"": ""*""}]}","recordset"
"Zebrafish:Cohort Analysis",NULL,"recordset"
"Zebrafish:Image","{""and"": [{""search"": [""Zdu20181031B""], ""source"": ""*""}]}","recordset"
"Zebrafish:Image","{""and"": [{""search"": [""Zdu20181031B""], ""source"": ""*""}]}","recordset"
"Zebrafish:Brain Anatomy",NULL,"recordset"
"Zebrafish:Image","{""and"": [{""search"": [""Zdu20181030A""], ""source"": ""*""}]}","recordset"
"Zebrafish:Image","{""and"": [{""search"": [""Zdu20181030A""], ""source"": ""*""}]}","recordset"
"Zebrafish:Brain Anatomy",NULL,"recordset"
"Zebrafish:Image","{""and"": [{""search"": [""Zdu20181030A""], ""source"": ""*""}]}","recordset"
"Zebrafish:Image","{""and"": [{""search"": [""Zdu20181030A""], ""source"": ""*""}]}","recordset"
"Zebrafish:Brain Anatomy",NULL,"recordset"
"Zebrafish:Image","{""and"": [{""search"": [""Dsy20181108A""], ""source"": ""*""}]}","recordset"
"Zebrafish:Image","{""and"": [{""search"": [""Zdu20181031B""], ""source"": ""*""}]}","recordset"
"Zebrafish:Brain Anatomy",NULL,"recordset"
"Zebrafish:Image","{""and"": [{""search"": [""Zdu20181031B""], ""source"": ""*""}]}","recordset"
"Zebrafish:Image","{""and"": [{""search"": [""Zdu20181031B""], ""source"": ""*""}]}","recordset"
"Zebrafish:Brain Anatomy",NULL,"recordset"
"Zebrafish:Image","{""and"": [{""search"": [""Zdu20181031B""], ""source"": ""*""}]}","recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BHG""]}, {""search"": [""Zdu2018 Dsy20170329C 1005B""], ""source"": ""*""}]}","recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BHG""]}, {""search"": [""Zdu2018 Dsy20170329C 1005B""], ""source"": ""*""}]}","recordset"
"Zebrafish:Cohort Analysis",NULL,"recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BHG""]}, {""search"": [""Dsy20170329C""], ""source"": ""*""}]}","recordset"
"Zebrafish:Cohort Analysis",NULL,"recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BHG""]}, {""search"": [""Dsy20170329C""], ""source"": ""*""}]}","recordset"
"Zebrafish:Cohort Analysis",NULL,"recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BHG""]}, {""search"": [""Dsy20170329C""], ""source"": ""*""}]}","recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BHG""]}, {""search"": [""Dsy20170329C""], ""source"": ""*""}]}","recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BHG""]}, {""search"": [""Dsy20170329C""], ""source"": ""*""}]}","recordset"
"Zebrafish:Cohort Analysis",NULL,"recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BHG""]}, {""search"": [""Dsy20170329C""], ""source"": ""*""}]}","recordset"
"Zebrafish:Image","{""and"": [{""search"": [""Dsy20181108A""], ""source"": ""*""}]}","recordset"
"Zebrafish:Brain Anatomy",NULL,"recordset"
"Zebrafish:Image","{""and"": [{""search"": [""Dsy20181108A""], ""source"": ""*""}]}","recordset"
"Zebrafish:Brain Anatomy",NULL,"recordset"
"Zebrafish:Image","{""and"": [{""search"": [""Dsy20181108A""], ""source"": ""*""}]}","recordset"
"Zebrafish:Brain Anatomy",NULL,"recordset"
"Zebrafish:Image","{""and"": [{""search"": [""Dsy20181108B""], ""source"": ""*""}]}","recordset"
"Zebrafish:Image","{""and"": [{""search"": [""Dsy20181108B""], ""source"": ""*""}]}","recordset"
"Zebrafish:Image","{""and"": [{""search"": [""Dsy20181108B""], ""source"": ""*""}]}","recordset"
"Zebrafish:Image","{""and"": [{""search"": [""Dsy20181108B""], ""source"": ""*""}]}","recordset"
"Zebrafish:Brain Anatomy",NULL,"recordset"
"Zebrafish:Image","{""and"": [{""search"": [""Dsy20181018A""], ""source"": ""*""}]}","recordset"
"Zebrafish:Brain Anatomy",NULL,"recordset"
"Zebrafish:Image","{""and"": [{""search"": [""Dsy20181018A""], ""source"": ""*""}]}","recordset"
"Zebrafish:Image","{""and"": [{""search"": [""Dsy20181018A""], ""source"": ""*""}]}","recordset"
"Zebrafish:Image","{""and"": [{""search"": [""Dsy20181018A""], ""source"": ""*""}]}","recordset"
"Zebrafish:Brain Anatomy",NULL,"recordset"
"Zebrafish:Image","{""and"": [{""search"": [""Dsy20190531A""], ""source"": ""*""}]}","recordset"
"Zebrafish:Brain Anatomy",NULL,"recordset"
"Zebrafish:Image","{""and"": [{""search"": [""Dsy20190531A""], ""source"": ""*""}]}","recordset"
"Zebrafish:Brain Anatomy",NULL,"recordset"
"Zebrafish:Image","{""and"": [{""search"": [""Dsy20190531A""], ""source"": ""*""}]}","recordset"
"Zebrafish:Image","{""and"": [{""search"": [""Dsy20190531A""], ""source"": ""*""}]}","recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfZdu20181127B7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Brain Anatomy",NULL,"recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfZdu20181127B7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Brain Anatomy",NULL,"recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfZdu20181127B7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfZdu20181127B7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfZdu20190131B7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Brain Anatomy",NULL,"recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfZdu20190131B7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfZdu20190131B7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Brain Anatomy",NULL,"recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfZdu20190131B7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Brain Anatomy",NULL,"recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfDsy20190131C7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfDsy20190131C7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Brain Anatomy",NULL,"recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfDsy20190131C7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfDsy20190131C7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfZdu20181130B7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfZdu20181130B7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Brain Anatomy",NULL,"recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfZdu20181130B7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Brain Anatomy",NULL,"recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfZdu20181130B7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Brain Anatomy",NULL,"recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfDsy20181126A7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfDsy20181126A7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfDsy20181126A7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfDsy20181126A7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Brain Anatomy",NULL,"recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfDsy20190130A7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Brain Anatomy",NULL,"recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfDsy20190130A7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfDsy20190130A7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfDsy20190130A7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Brain Anatomy",NULL,"recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfZdu20190131C7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfZdu20190131C7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfZdu20190131C7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Brain Anatomy",NULL,"recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfZdu20190131C7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Brain Anatomy",NULL,"recordset"
"Zebrafish:Brain Anatomy",NULL,"recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfDsy20190131A7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfDsy20190131A7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfDsy20190131A7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Brain Anatomy",NULL,"recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfDsy20190131A7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfDsy20181108B7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Brain Anatomy",NULL,"recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfDsy20181108B7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior",NULL,"recordset"
"Synapse:Protocol",NULL,"recordset"
"Zebrafish:Brain Anatomy",NULL,"recordset"
"Zebrafish:Behavior",NULL,"recordset"
"Zebrafish:Behavior",NULL,"recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfDsy20181108B7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior",NULL,"recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfDsy20181108B7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfDsy20181120A7""], ""source"": ""*""}]}","recordset"
"Synapse:Protocol",NULL,"recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""201905""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""201905""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Synapse:Protocol",NULL,"recordset"
"Zebrafish:Brain Anatomy",NULL,"recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Synapse:Protocol",NULL,"recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Synapse:Protocol",NULL,"recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Synapse:Protocol",NULL,"recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Synapse:Protocol",NULL,"recordset"
"Synapse:Protocol",NULL,"recordset"
"Synapse:Protocol",NULL,"recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Synapse:Protocol",NULL,"recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Synapse:Protocol",NULL,"recordset"
"Synapse:Protocol",NULL,"recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfDsy20181120A7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfDsy20181120A7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfDsy20181120A7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Synapse:Protocol",NULL,"recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Zebrafish:Brain Anatomy",NULL,"recordset"
"Zebrafish:Brain Anatomy",NULL,"recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Synapse:Protocol",NULL,"recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Synapse:Protocol",NULL,"recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfDsy20190118A7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfDsy20190118A7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Synapse:Protocol",NULL,"recordset"
"Zebrafish:Brain Anatomy",NULL,"recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfDsy20190118A7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfDsy20190118A7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfCDS20180908A7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Brain Anatomy",NULL,"recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfCDS20180908A7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Brain Anatomy",NULL,"recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfCDS20180908A7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfCDS20180908A7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior",NULL,"recordset"
"Synapse:Protocol",NULL,"recordset"
"Zebrafish:Behavior",NULL,"recordset"
"Zebrafish:Behavior",NULL,"recordset"
"Zebrafish:Behavior",NULL,"recordset"
"Zebrafish:Brain Anatomy",NULL,"recordset"
"Synapse:Protocol",NULL,"recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Synapse:Protocol",NULL,"recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfDsy20181011A7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfDsy20181011A7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfDsy20181011A7""], ""source"": ""*""}]}","recordset"
"Synapse:Protocol",NULL,"recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Zebrafish:Brain Anatomy",NULL,"recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfDsy20181011A7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Synapse:Protocol",NULL,"recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfDsy20181115A7""], ""source"": ""*""}]}","recordset"
"Synapse:Protocol",NULL,"recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Synapse:Protocol",NULL,"recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Synapse:Protocol",NULL,"recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Zebrafish:Brain Anatomy",NULL,"recordset"
"Zebrafish:Behavior",NULL,"recordset"
"Synapse:Protocol",NULL,"recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfDsy20181115A7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Brain Anatomy",NULL,"recordset"
"Zebrafish:Behavior",NULL,"recordset"
"Zebrafish:Behavior",NULL,"recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfDsy20181115A7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior",NULL,"recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfDsy20181115A7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfDsy20181115B7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190525""], ""source"": ""*""}]}","recordset"
"Synapse:Protocol",NULL,"recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190525""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190525""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190525""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior",NULL,"recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfDsy20181115B7""], ""source"": ""*""}]}","recordset"
"Synapse:Protocol",NULL,"recordset"
"Zebrafish:Behavior",NULL,"recordset"
"Zebrafish:Brain Anatomy",NULL,"recordset"
"Zebrafish:Behavior",NULL,"recordset"
"Zebrafish:Behavior",NULL,"recordset"
"Zebrafish:Brain Anatomy",NULL,"recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfDsy20181115B7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfDsy20181115B7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Synapse:Protocol",NULL,"recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfZdu20190724B7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfZdu20190724B7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Brain Anatomy",NULL,"recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfZdu20190724B7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Image","{""and"": [{""search"": [""ImgZfZdu20190724B7""], ""source"": ""*""}]}","recordset"
"Zebrafish:Brain Anatomy",NULL,"recordset"
"Zebrafish:Cohort Analysis",NULL,"recordset"
"Zebrafish:Behavior",NULL,"recordset"
"Synapse:Protocol",NULL,"recordset"
"Zebrafish:Behavior",NULL,"recordset"
"Zebrafish:Behavior",NULL,"recordset"
"Zebrafish:Behavior",NULL,"recordset"
"Zebrafish:Behavior",NULL,"recordset"
"Synapse:Protocol",NULL,"recordset"
"Synapse:Protocol",NULL,"recordset"
"Synapse:Protocol",NULL,"recordset"
"Synapse:Protocol",NULL,"recordset"
"Synapse:Protocol",NULL,"recordset"
"Zebrafish:Behavior","{""and"": [{""source"": [{""outbound"": [""Zebrafish"", ""Behavior_Image Step_fkey""]}, ""RID""], ""choices"": [""W74""]}]}","recordset"
"Synapse:Protocol Step","{""and"": [{""source"": ""RID"", ""choices"": [""W74""]}]}","recordset"
"Zebrafish:Behavior","{""and"": [{""source"": [{""outbound"": [""Zebrafish"", ""Behavior_Image Step_fkey""]}, ""RID""], ""choices"": [""W74""]}]}","recordset"
"Synapse:Protocol Step",NULL,"recordset"
"Zebrafish:Behavior","{""and"": [{""source"": [{""outbound"": [""Zebrafish"", ""Behavior_Image Step_fkey""]}, ""RID""], ""choices"": [""W74""]}]}","recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
"Synapse:Protocol",NULL,"recordset"
"Zebrafish:Behavior","{""and"": [{""search"": [""20190529""], ""source"": ""*""}]}","recordset"
